"Edad","Total","Hombres","Mujeres","porc_total_grupo","porc_total_hombres","porc_total_mujeres","tipo_muni_2"
"37 años",85812,42182,43630,1.38883831181663,0.68270145980806,0.706136852008573,"entre50000y100000_urbano3"
"38 años",91227,45041,46186,1.47647826262173,0.728973411673577,0.747504850948154,"entre50000y100000_urbano3"
"39 años",94920,47244,47676,1.53624822353091,0.764628224531126,0.771619998999788,"entre50000y100000_urbano3"
"40 años",99558,49623,49935,1.61131269109029,0.80313153809813,0.808181152992164,"entre50000y100000_urbano3"
"41 años",102776,50989,51787,1.66339493701657,0.825239787922648,0.838155149093926,"entre50000y100000_urbano3"
"42 años",107506,53695,53811,1.73994839358317,0.869035486330515,0.870912907252655,"entre50000y100000_urbano3"
"43 años",108662,54396,54266,1.75865786415209,0.880380935178968,0.87827692897312,"entre50000y100000_urbano3"
"44 años",110300,55056,55244,1.78516834234576,0.891062812839423,0.89410552950634,"entre50000y100000_urbano3"
"45 años",109259,54839,54420,1.76832010803586,0.88755074094197,0.880769367093893,"entre50000y100000_urbano3"
"46 años",108004,54002,54002,1.74800835581788,0.874004177908938,0.874004177908938,"entre50000y100000_urbano3"
"47 años",104834,52413,52421,1.69670297372145,0.848286748208236,0.848416225513212,"entre50000y100000_urbano3"
"48 años",104012,51758,52254,1.68339918063525,0.837685793863391,0.845713386771854,"entre50000y100000_urbano3"
"49 años",101929,50767,51162,1.64968652735232,0.821646792709586,0.828039734642737,"entre50000y100000_urbano3"
"50 años",100159,49685,50474,1.62103967362656,0.804134987211688,0.816904686414869,"entre50000y100000_urbano3"
"51 años",98034,48689,49345,1.58664726449252,0.788015062742274,0.798632201750242,"entre50000y100000_urbano3"
"52 años",96474,47446,49028,1.56139919002235,0.76789752648175,0.793501663540599,"entre50000y100000_urbano3"
"53 años",96819,47378,49441,1.56698289879941,0.766796969389461,0.800185929409944,"entre50000y100000_urbano3"
"54 años",93772,46114,47658,1.51766823026697,0.746339555203377,0.771328675063594,"entre50000y100000_urbano3"
"55 años",91743,44937,46806,1.48482954879263,0.727290206708899,0.757539342083733,"entre50000y100000_urbano3"
"56 años",92966,45412,47554,1.50462339179072,0.734977921691802,0.769645470098916,"entre50000y100000_urbano3"
"57 años",88201,42797,45404,1.42750347201486,0.692655027628029,0.734848444386827,"entre50000y100000_urbano3"
"58 años",84252,40632,43620,1.36359023734647,0.657615231969112,0.705975005377354,"entre50000y100000_urbano3"
"59 años",81878,39381,42497,1.32516784709507,0.637368218403613,0.687799628691459,"entre50000y100000_urbano3"
"60 años",81666,39132,42534,1.32173669851323,0.633338237286259,0.688398461226969,"entre50000y100000_urbano3"
"61 años",79658,38242,41416,1.28923789496445,0.618933887107767,0.670304007856683,"entre50000y100000_urbano3"
"62 años",77304,36837,40467,1.25113919797549,0.596194435421495,0.654944762553998,"entre50000y100000_urbano3"
"63 años",75450,35823,39627,1.22113283254749,0.579783187015886,0.641349645531601,"entre50000y100000_urbano3"
"64 años",69592,33049,36543,1.12632307597939,0.534886931515731,0.591436144463656,"entre50000y100000_urbano3"
"65 años",67196,31828,35368,1.08754462313931,0.515125457843889,0.572419165295421,"entre50000y100000_urbano3"
"66 años",63585,29933,33652,1.02910180460612,0.484455521227885,0.544646283378238,"entre50000y100000_urbano3"
"67 años",63030,29737,33293,1.02011931657347,0.481283327255992,0.538835989317475,"entre50000y100000_urbano3"
"68 años",62591,29522,33069,1.01301424946295,0.477803624684783,0.535210624778169,"entre50000y100000_urbano3"
"69 años",57553,27055,30498,0.931475916654811,0.437876060763052,0.49359985589176,"entre50000y100000_urbano3"
"70 años",55349,25930,29419,0.89580491913414,0.419668314750912,0.476136604383228,"entre50000y100000_urbano3"
"71 años",55890,25891,29999,0.904560821883089,0.419037112889158,0.485523708993931,"entre50000y100000_urbano3"
"72 años",57379,26434,30945,0.9286597852716,0.427825384964351,0.50083440030725,"entre50000y100000_urbano3"
"73 años",51449,23758,27691,0.832684732958723,0.384515226450142,0.448169506508581,"entre50000y100000_urbano3"
"74 años",47988,21840,26148,0.776669613893821,0.353473042582334,0.423196571311487,"entre50000y100000_urbano3"
"75 años",48308,21967,26341,0.78184870609283,0.355528494798816,0.426320211294014,"entre50000y100000_urbano3"
"76 años",44835,20003,24832,0.725639371070465,0.323741816427401,0.401897554643064,"entre50000y100000_urbano3"
"77 años",43227,19245,23982,0.699614432770447,0.311473841780999,0.388140590989448,"entre50000y100000_urbano3"
"78 años",35477,15772,19705,0.574183293575708,0.255264506758634,0.318918786817074,"entre50000y100000_urbano3"
"79 años",31099,13553,17546,0.503326838428023,0.219350739291134,0.283976099136888,"entre50000y100000_urbano3"
"80 años",36966,15757,21209,0.59828225696422,0.255021736811806,0.343260520152414,"entre50000y100000_urbano3"
"81 años",23815,9815,14000,0.38543775224809,0.158852468541466,0.226585283706625,"entre50000y100000_urbano3"
"82 años",25797,10491,15306,0.417515754555699,0.169793300811871,0.247722453743828,"entre50000y100000_urbano3"
"83 años",26868,10782,16086,0.434849528759256,0.174503037780345,0.260346490978912,"entre50000y100000_urbano3"
"84 años",26796,10338,16458,0.433684233014479,0.16731704735422,0.266367185660259,"entre50000y100000_urbano3"
"85 años",24681,9387,15294,0.399453670511657,0.151925432725292,0.247528237786365,"entre50000y100000_urbano3"
"86 años",22220,8150,14070,0.359623214568657,0.131905004443499,0.227718210125158,"entre50000y100000_urbano3"
"87 años",20581,7520,13061,0.33309655171186,0.121708666676701,0.211387885035159,"entre50000y100000_urbano3"
"88 años",18235,6304,11931,0.295127332027878,0.102028116320469,0.19309921570741,"entre50000y100000_urbano3"
"89 años",15293,5230,10063,0.247512053123243,0.0846457881275461,0.162866264995697,"entre50000y100000_urbano3"
"90 años",13078,4114,8964,0.211663024308231,0.0665837040835038,0.145079320224727,"entre50000y100000_urbano3"
"91 años",10590,3244,7346,0.17139558246094,0.0525030471674493,0.11889253529349,"entre50000y100000_urbano3"
"92 años",8630,2507,6123,0.139673642742012,0.0405749504466077,0.0990986922954044,"entre50000y100000_urbano3"
"93 años",6583,1828,4755,0.106543637331479,0.0295855641868364,0.0769580731446428,"entre50000y100000_urbano3"
"94 años",5094,1376,3718,0.0824446739429675,0.0222700964557368,0.0601745774872307,"entre50000y100000_urbano3"
"95 años",3760,952,2808,0.0608543333383506,0.0154077992920505,0.0454465340463001,"entre50000y100000_urbano3"
"96 años",2786,691,2095,0.0450904714576183,0.0111836022172341,0.0339068692403842,"entre50000y100000_urbano3"
"97 años",2019,461,1558,0.0326768348431196,0.00746112969919671,0.0252157051439229,"entre50000y100000_urbano3"
"98 años",1373,303,1070,0.0222215424663711,0.00490395292593623,0.0173175895404349,"entre50000y100000_urbano3"
"99 años",945,197,748,0.0152945066501972,0.00318837863501464,0.0121061280151825,"entre50000y100000_urbano3"
"100 y más años",1679,369,1310,0.027174049381673,0.00597214069198175,0.0212019086896913,"entre50000y100000_urbano3"
"0 años",26464,13485,12979,0.678154601516264,0.345560565350923,0.332594036165341,"entre5000y10000_inter2"
"1 año",29878,15340,14538,0.765640235191314,0.393095963847472,0.372544271343842,"entre5000y10000_inter2"
"2 años",31254,15960,15294,0.800900994399536,0.408983805932571,0.391917188466964,"entre5000y10000_inter2"
"3 años",33731,17481,16250,0.864375486084685,0.447960270144567,0.416415215940118,"entre5000y10000_inter2"
"4 años",36228,18536,17692,0.928362488804837,0.474995227240987,0.453367261563851,"entre5000y10000_inter2"
"5 años",36947,19008,17939,0.946787260513203,0.487090487667063,0.45969677284614,"entre5000y10000_inter2"
"6 años",38312,19720,18592,0.981766138652173,0.505335880513177,0.476430258138996,"entre5000y10000_inter2"
"7 años",37875,19444,18431,0.970567772537352,0.498263228230133,0.47230454430722,"entre5000y10000_inter2"
"8 años",40464,20866,19598,1.03691232601852,0.534702762818862,0.502209563199658,"entre5000y10000_inter2"
"9 años",41661,21697,19964,1.06758611146346,0.555997596323246,0.511588515140217,"entre5000y10000_inter2"
"10 años",42589,21731,20858,1.09136662348761,0.556868865082751,0.534497758404861,"entre5000y10000_inter2"
"11 años",43530,22236,21294,1.11548026768451,0.569809768716583,0.545670498967931,"entre5000y10000_inter2"
"12 años",45501,23588,21913,1.16598823018408,0.604455514682801,0.561532715501281,"entre5000y10000_inter2"
"13 años",43695,22648,21047,1.11970848372329,0.580367496037649,0.539340987685641,"entre5000y10000_inter2"
"14 años",43914,22709,21205,1.12532047955658,0.581930654694409,0.543389824862167,"entre5000y10000_inter2"
"15 años",42695,21932,20763,1.09408293197313,0.562019600984534,0.532063330988595,"entre5000y10000_inter2"
"16 años",42078,21637,20441,1.07827196654328,0.554460063218236,0.523811903325043,"entre5000y10000_inter2"
"17 años",41174,21263,19911,1.05510646776113,0.544876106863676,0.510230360897458,"entre5000y10000_inter2"
"18 años",40194,20876,19318,1.02999342704598,0.534959018336364,0.495034408709613,"entre5000y10000_inter2"
"19 años",39853,20582,19271,1.02125511389917,0.527425106121816,0.493830007777355,"entre5000y10000_inter2"
"20 años",40297,20866,19431,1.03263285887624,0.534702762818862,0.497930096057381,"entre5000y10000_inter2"
"21 años",38883,20131,18752,0.996398328701515,0.515867982282494,0.480530346419021,"entre5000y10000_inter2"
"22 años",37898,19600,18298,0.971157160227606,0.502260814303158,0.468896345924448,"entre5000y10000_inter2"
"23 años",38418,19914,18504,0.98448244713769,0.510307237552709,0.474175209584981,"entre5000y10000_inter2"
"24 años",37822,19495,18327,0.969209618294594,0.499570131369391,0.469639486925203,"entre5000y10000_inter2"
"25 años",37719,19529,18190,0.966570186464327,0.500441400128896,0.466128786335431,"entre5000y10000_inter2"
"26 años",38033,19689,18344,0.974616609713878,0.504541488408922,0.470075121304956,"entre5000y10000_inter2"
"27 años",39230,20196,19034,1.00529039515882,0.517533643146254,0.487756752012567,"entre5000y10000_inter2"
"28 años",40401,20854,19547,1.03529791625826,0.53439525619786,0.500902660060399,"entre5000y10000_inter2"
"29 años",40554,20736,19818,1.03921862567603,0.531371441091341,0.507847184584693,"entre5000y10000_inter2"
"30 años",41858,21516,20342,1.07263434515824,0.551359371456467,0.521274973701777,"entre5000y10000_inter2"
"31 años",42323,21384,20939,1.08455022672207,0.547976798625445,0.536573428096624,"entre5000y10000_inter2"
"32 años",44083,22355,21728,1.12965119780235,0.572859209374852,0.556791988427501,"entre5000y10000_inter2"
"33 años",44801,22791,22010,1.14805034395897,0.584031949937922,0.564018394021046,"entre5000y10000_inter2"
"34 años",45960,23159,22801,1.17775035843741,0.593462152981981,0.584288205455424,"entre5000y10000_inter2"
"35 años",48038,24376,23662,1.23100025497424,0.624648449461927,0.606351805512312,"entre5000y10000_inter2"
"36 años",50082,25426,24656,1.28337888275157,0.651555278799597,0.631823603951973,"entre5000y10000_inter2"
"37 años",52178,26180,25998,1.33709003921991,0.670876944819218,0.666213094400689,"entre5000y10000_inter2"
"38 años",55943,28506,27437,1.43357024155926,0.730481978190093,0.703088263369171,"entre5000y10000_inter2"
"39 años",59039,29919,29120,1.51290694977776,0.766690882813071,0.746216066964692,"entre5000y10000_inter2"
"40 años",62028,31852,30176,1.58950172395899,0.816225074346132,0.773276649612862,"entre5000y10000_inter2"
"41 años",64326,32830,31496,1.64838924188086,0.84128686395779,0.807102377923075,"entre5000y10000_inter2"
"42 años",67034,34222,32812,1.7177832360203,0.876957631994014,0.840825604026287,"entre5000y10000_inter2"
"43 años",67948,34845,33103,1.74120499031995,0.892922350734364,0.848282639585584,"entre5000y10000_inter2"
"44 años",68487,35306,33181,1.75501716271328,0.904735730091188,0.850281432622096,"entre5000y10000_inter2"
"45 años",67823,35087,32736,1.73800179635118,0.899123734257903,0.838878062093274,"entre5000y10000_inter2"
"46 años",67885,34897,32988,1.73959058055969,0.894254879425373,0.845335701134315,"entre5000y10000_inter2"
"47 años",66089,33986,32103,1.6935670896164,0.870910001780976,0.822657087835422,"entre5000y10000_inter2"
"48 años",65502,33804,31698,1.67852489073905,0.866246151362447,0.812278739376607,"entre5000y10000_inter2"
"49 años",64259,32951,31308,1.6466723299136,0.844387555719559,0.802284774194044,"entre5000y10000_inter2"
"50 años",63676,32856,30820,1.63173263324326,0.841953128303294,0.789779504939966,"entre5000y10000_inter2"
"51 años",63015,32348,30667,1.6147941435364,0.828935348014212,0.785858795522191,"entre5000y10000_inter2"
"52 años",62439,31955,30484,1.60003382572831,0.818864506176399,0.781169319551912,"entre5000y10000_inter2"
"53 años",62951,32132,30819,1.61315410822439,0.823400228836177,0.789753879388216,"entre5000y10000_inter2"
"54 años",60431,30776,29655,1.54857771781399,0.788651980662959,0.759925737151028,"entre5000y10000_inter2"
"55 años",60031,30738,29293,1.53832749711392,0.787678209696453,0.75064928741747,"entre5000y10000_inter2"
"56 años",60683,30996,29687,1.55503535685503,0.794289602047994,0.760745754807033,"entre5000y10000_inter2"
"57 años",57337,29240,28097,1.46929226069899,0.749291133174711,0.720001127524277,"entre5000y10000_inter2"
"58 años",55367,28228,27139,1.41880992375117,0.723358074803548,0.695451848947623,"entre5000y10000_inter2"
"59 años",54223,27627,26596,1.38949429254899,0.707957118201701,0.681537174347285,"entre5000y10000_inter2"
"60 años",54148,27369,26779,1.38757237616772,0.70134572585016,0.686226650317565,"entre5000y10000_inter2"
"61 años",51907,26420,25487,1.33014551469561,0.677027077239257,0.653118437456356,"entre5000y10000_inter2"
"62 años",50274,25409,24865,1.2882989886876,0.651119644419844,0.637179344267756,"entre5000y10000_inter2"
"63 años",48350,24507,23843,1.23899542712029,0.628005396741199,0.610990030379092,"entre5000y10000_inter2"
"64 años",44628,22586,22042,1.14361712350619,0.578778711829139,0.564838411677051,"entre5000y10000_inter2"
"65 años",43076,21815,21261,1.10384626718994,0.559021411429765,0.544824855760176,"entre5000y10000_inter2"
"66 años",40656,20584,20072,1.04183243195455,0.527476357225316,0.514356074729234,"entre5000y10000_inter2"
"67 años",40375,20485,19890,1.03463165191276,0.52493942760205,0.509692224310705,"entre5000y10000_inter2"
"68 años",39688,20100,19588,1.01702689786039,0.515073590178239,0.501953307682156,"entre5000y10000_inter2"
"69 años",36279,18044,18235,0.929669391944095,0.462387455779907,0.467281936164188,"entre5000y10000_inter2"
"70 años",34788,17182,17606,0.891461694284605,0.440298230171268,0.451163464113337,"entre5000y10000_inter2"
"71 años",35606,17510,18096,0.912423395616237,0.448703411145321,0.463719984470916,"entre5000y10000_inter2"
"72 años",36859,17841,19018,0.944532211959189,0.457185468774625,0.487346743184564,"entre5000y10000_inter2"
"73 años",33024,15987,17037,0.846258220997321,0.409675695829826,0.436582525167495,"entre5000y10000_inter2"
"74 años",31049,14639,16410,0.795647756290753,0.375132452070609,0.420515304220144,"entre5000y10000_inter2"
"75 años",32011,14979,17032,0.820299537074408,0.383845139665663,0.436454397408744,"entre5000y10000_inter2"
"76 años",29871,13732,16139,0.765460856329063,0.351890076633213,0.41357077969585,"entre5000y10000_inter2"
"77 años",29020,13255,15765,0.743653511789676,0.339666688448386,0.40398682334129,"entre5000y10000_inter2"
"78 años",24458,10953,13505,0.626749744705441,0.280676668319515,0.346073076385926,"entre5000y10000_inter2"
"79 años",22301,10044,12257,0.571475429580343,0.257383041778618,0.314092387801725,"entre5000y10000_inter2"
"80 años",26487,11433,15054,0.678743989206518,0.292976933159592,0.385767056046926,"entre5000y10000_inter2"
"81 años",16461,7004,9457,0.421822207359402,0.179481364458128,0.242340842901274,"entre5000y10000_inter2"
"82 años",18240,7580,10660,0.467410063922939,0.194241682266221,0.273168381656718,"entre5000y10000_inter2"
"83 años",20283,8315,11968,0.519763066148518,0.21307646280259,0.306686603345928,"entre5000y10000_inter2"
"84 años",21130,8447,12683,0.541467908480904,0.216459035633611,0.325008872847294,"entre5000y10000_inter2"
"85 años",19375,7462,11913,0.496495065159372,0.191217867159702,0.305277197999669,"entre5000y10000_inter2"
"86 años",17759,6741,11018,0.455084173531111,0.172741844347836,0.282342329183275,"entre5000y10000_inter2"
"87 años",16950,6377,10573,0.434353102165231,0.163414143510777,0.270938958654453,"entre5000y10000_inter2"
"88 años",14882,5434,9448,0.381359461145898,0.139249248210376,0.242110212935522,"entre5000y10000_inter2"
"89 años",12498,4441,8057,0.320268145773514,0.113803075322466,0.206465070451048,"entre5000y10000_inter2"
"90 años",10989,3693,7296,0.281599188182521,0.094635162613345,0.186964025569176,"entre5000y10000_inter2"
"91 años",8752,2848,5904,0.22427482891741,0.0729815713844589,0.151293257532951,"entre5000y10000_inter2"
"92 años",7127,2264,4863,0.182633307323398,0.0580162491623648,0.124617058161034,"entre5000y10000_inter2"
"93 años",5390,1631,3759,0.138121723933368,0.0417952749045128,0.0963264490288556,"entre5000y10000_inter2"
"94 años",4205,1210,2995,0.107755445109428,0.031006917617695,0.0767485274917326,"entre5000y10000_inter2"
"95 años",3143,854,2289,0.0805411091507564,0.0218842211946376,0.0586568879561188,"entre5000y10000_inter2"
"96 años",2292,589,1703,0.0587337646113693,0.0150934499808449,0.0436403146305244,"entre5000y10000_inter2"
"97 años",1641,427,1214,0.0420515304220144,0.0109421105973188,0.0311094198246956,"entre5000y10000_inter2"
"98 años",1155,260,895,0.0295975122714361,0.00666264345504189,0.0229348688163942,"entre5000y10000_inter2"
"99 años",753,178,575,0.0192960404678713,0.00456134821152868,0.0147346922563426,"entre5000y10000_inter2"
"100 y más años",1344,299,1045,0.0344407415522165,0.00766203997329818,0.0267787015789184,"entre5000y10000_inter2"
"0 años",55282,28165,27117,0.720866719590905,0.367266219696788,0.353600499894117,"mas50000_urbano5"
"1 año",58994,30418,28576,0.769270490495022,0.396644909310737,0.372625581184286,"mas50000_urbano5"
"2 años",59603,30420,29183,0.777211734158979,0.396670988928681,0.380540745230299,"mas50000_urbano5"
"3 años",62862,32458,30404,0.819708471598774,0.423246119613646,0.396462351985128,"mas50000_urbano5"
"4 años",65366,33540,31826,0.852360153264699,0.437355192921366,0.415004960343333,"mas50000_urbano5"
"5 años",66806,34177,32629,0.8711374781844,0.445661551236539,0.425475926947861,"mas50000_urbano5"
"6 años",66881,34242,32639,0.872115463857301,0.44650913881972,0.425606325037581,"mas50000_urbano5"
"7 años",66049,33864,32185,0.861266342792585,0.441580091028298,0.419686251764286,"mas50000_urbano5"
"8 años",68705,35199,33506,0.895900075422255,0.458988236005938,0.436911839416317,"mas50000_urbano5"
"9 años",69712,35442,34270,0.909031163057074,0.462156909586137,0.446874253470936,"mas50000_urbano5"
"10 años",70374,35982,34392,0.917663516596547,0.469198406431025,0.448465110165522,"mas50000_urbano5"
"11 años",71729,37107,34622,0.935332457753627,0.483868191524541,0.451464266229085,"mas50000_urbano5"
"12 años",74569,38244,36325,0.972365515234148,0.498694454325722,0.473671060908426,"mas50000_urbano5"
"13 años",71887,37048,34839,0.937392747571205,0.483098842795193,0.454293904776013,"mas50000_urbano5"
"14 años",71460,36562,34898,0.931824749140155,0.476761495634794,0.455063253505361,"mas50000_urbano5"
"15 años",71187,36098,35089,0.928264881290795,0.470711024271779,0.457553857019016,"mas50000_urbano5"
"16 años",71346,36494,34852,0.930338210917345,0.475874788624697,0.454463422292649,"mas50000_urbano5"
"17 años",71068,36327,34741,0.926713144023125,0.47369714052637,0.453016003496755,"mas50000_urbano5"
"18 años",70479,36039,34440,0.919032696538609,0.46994167554243,0.449091020996179,"mas50000_urbano5"
"19 años",72798,37375,35423,0.94927201354471,0.487362860329041,0.461909153215669,"mas50000_urbano5"
"20 años",75619,38842,36777,0.986057314654763,0.506492260090987,0.479565054563777,"mas50000_urbano5"
"21 años",75977,38631,37346,0.990725566266744,0.503740860397891,0.486984705868853,"mas50000_urbano5"
"22 años",76104,38426,37678,0.99238162200619,0.501067699558629,0.491313922447562,"mas50000_urbano5"
"23 años",81102,40274,40828,1.05755458724832,0.525165266538911,0.532389320709407,"mas50000_urbano5"
"24 años",83491,41100,42391,1.08870669088246,0.535936148749795,0.552770542132666,"mas50000_urbano5"
"25 años",87734,43064,44670,1.14403460035072,0.561546333570832,0.582488266779887,"mas50000_urbano5"
"26 años",93351,45455,47896,1.21727920734652,0.592724516822918,0.624554690523606,"mas50000_urbano5"
"27 años",98602,48170,50432,1.28575124425857,0.628127598181938,0.657623646076634,"mas50000_urbano5"
"28 años",102605,50324,52281,1.33794959957355,0.656215346707657,0.681734252865889,"mas50000_urbano5"
"29 años",101666,49927,51739,1.32570521894882,0.651038542545767,0.674666676403057,"mas50000_urbano5"
"30 años",102554,50440,52114,1.33728456931597,0.657727964548411,0.679556604767563,"mas50000_urbano5"
"31 años",103658,51002,52656,1.35168051842108,0.665056337190683,0.686624181230395,"mas50000_urbano5"
"32 años",102832,50534,52298,1.34090963621019,0.65895370659178,0.681955929618413,"mas50000_urbano5"
"33 años",102763,50825,51938,1.34000988939112,0.662748291002636,0.677261598388488,"mas50000_urbano5"
"34 años",103599,50929,52670,1.35091116969173,0.664104431135726,0.686806738556003,"mas50000_urbano5"
"35 años",105461,51830,53631,1.37519129399762,0.675853299019511,0.699337994978109,"mas50000_urbano5"
"36 años",107799,52918,54881,1.40567836737419,0.690040611181062,0.715637756193127,"mas50000_urbano5"
"37 años",108537,53626,54911,1.41530174639554,0.699272795933249,0.716028950462287,"mas50000_urbano5"
"38 años",112831,55674,57157,1.47129468612137,0.725978324707934,0.745316361413432,"mas50000_urbano5"
"39 años",114673,56690,57983,1.49531401424782,0.739226770623501,0.756087243624316,"mas50000_urbano5"
"40 años",117314,57966,59348,1.52975214974291,0.755865566871792,0.773886582871116,"mas50000_urbano5"
"41 años",119094,58881,60213,1.55296300971309,0.767796992081185,0.785166017631908,"mas50000_urbano5"
"42 años",122991,60749,62242,1.60377914527703,0.792155355240908,0.811623790036125,"mas50000_urbano5"
"43 años",124443,61746,62697,1.6227129479044,0.805156044786006,0.817556903118392,"mas50000_urbano5"
"44 años",126377,62030,64347,1.64793193845627,0.808859350534058,0.839072587922216,"mas50000_urbano5"
"45 años",125497,62150,63347,1.6364569065609,0.8104241276107,0.826032778950202,"mas50000_urbano5"
"46 años",124774,61311,63463,1.62702912467414,0.79948372788318,0.827545396790955,"mas50000_urbano5"
"47 años",121577,59691,61886,1.5853408553906,0.778359237348517,0.806981618042088,"mas50000_urbano5"
"48 años",120483,58787,61696,1.57107530437522,0.766571250037815,0.804504054337406,"mas50000_urbano5"
"49 años",118168,57434,60734,1.54088814660501,0.74892838849868,0.791959758106328,"mas50000_urbano5"
"50 años",116085,56511,59574,1.5137262245163,0.73689264481751,0.776833579698791,"mas50000_urbano5"
"51 años",114328,55140,59188,1.49081528015247,0.719015066716879,0.771800213435593,"mas50000_urbano5"
"52 años",114104,54665,59439,1.48789436294274,0.712821157455172,0.775073205487569,"mas50000_urbano5"
"53 años",113732,54033,59699,1.48304355400515,0.704579998184859,0.778463555820293,"mas50000_urbano5"
"54 años",113246,53843,59403,1.47670620684475,0.702102434480176,0.774603772364576,"mas50000_urbano5"
"55 años",112894,53060,59834,1.4721161940866,0.691892264055089,0.780223930031515,"mas50000_urbano5"
"56 años",113679,53463,60216,1.48235244412963,0.69714730707081,0.785205137058824,"mas50000_urbano5"
"57 años",108084,50293,57791,1.40939471293121,0.655811112629524,0.753583600301689,"mas50000_urbano5"
"58 años",104556,48696,55860,1.36339026687795,0.634986537701217,0.728403729176729,"mas50000_urbano5"
"59 años",99886,45982,53904,1.30249435897864,0.59959649615117,0.702897862827469,"mas50000_urbano5"
"60 años",100096,46228,53868,1.30523271886276,0.602804289158286,0.702428429704476,"mas50000_urbano5"
"61 años",97204,44448,52756,1.2675215913157,0.5795934291881,0.687928162127596,"mas50000_urbano5"
"62 años",94388,43076,51312,1.2308014892505,0.561702811278496,0.669098677972007,"mas50000_urbano5"
"63 años",92611,41713,50898,1.20762974870723,0.54392955164964,0.663700197057593,"mas50000_urbano5"
"64 años",85709,38456,47253,1.11762898718239,0.501458893827789,0.6161700933546,"mas50000_urbano5"
"65 años",83169,36961,46208,1.08450787239347,0.481964379414627,0.602543492978845,"mas50000_urbano5"
"66 años",77889,34040,43849,1.01565768102124,0.443875097407373,0.571782583613863,"mas50000_urbano5"
"67 años",76758,33431,43327,1.00090965707389,0.435933853743416,0.564975803330471,"mas50000_urbano5"
"68 años",76916,33685,43231,1.00296994689147,0.439245965222308,0.563723981669158,"mas50000_urbano5"
"69 años",72114,31232,40882,0.940352784207853,0.407259313813956,0.533093470393896,"mas50000_urbano5"
"70 años",70919,30655,40264,0.924770212486295,0.399735344037104,0.525034868449191,"mas50000_urbano5"
"71 años",74036,31647,42389,0.965415297052064,0.412670834537342,0.552744462514722,"mas50000_urbano5"
"72 años",76204,32469,43735,0.993685602903392,0.423389557512338,0.570296045391053,"mas50000_urbano5"
"73 años",70428,29951,40477,0.918367666281036,0.390555318520806,0.52781234776023,"mas50000_urbano5"
"74 años",66988,27939,39049,0.873510723417306,0.364319222869113,0.509191500548194,"mas50000_urbano5"
"75 años",69457,29012,40445,0.90570601176921,0.378310937896084,0.527395073873126,"mas50000_urbano5"
"76 años",66433,27489,38944,0.866273629437838,0.358451308831706,0.507822320606132,"mas50000_urbano5"
"77 años",64068,26164,37904,0.835434481219024,0.341173561943787,0.494260919275237,"mas50000_urbano5"
"78 años",54601,22300,32301,0.711986609680963,0.290787740075923,0.42119886960504,"mas50000_urbano5"
"79 años",50074,20369,29705,0.652955394464653,0.265607868950963,0.38734752551369,"mas50000_urbano5"
"80 años",60879,24257,36622,0.79385053040727,0.316306646234155,0.477543884173114,"mas50000_urbano5"
"81 años",38206,14625,23581,0.498198941584785,0.190707206215712,0.307491735369074,"mas50000_urbano5"
"82 años",41941,15985,25956,0.546902628095259,0.208441346417652,0.338461281677608,"mas50000_urbano5"
"83 años",44732,16530,28202,0.583296734936152,0.215548042307399,0.367748692628752,"mas50000_urbano5"
"84 años",45923,16516,29407,0.598827147421821,0.215365484981791,0.38346166244003,"mas50000_urbano5"
"85 años",42073,15012,27061,0.548623882879565,0.195753612287881,0.352870270591684,"mas50000_urbano5"
"86 años",38851,13532,25319,0.506609618371735,0.1764546950093,0.330154923362435,"mas50000_urbano5"
"87 años",36442,12281,24161,0.475196718558152,0.16014189398531,0.315054824572842,"mas50000_urbano5"
"88 años",32780,10863,21917,0.427444938102635,0.141651444862993,0.285793493239641,"mas50000_urbano5"
"89 años",28000,8894,19106,0.365114651216406,0.115976060997097,0.249138590219309,"mas50000_urbano5"
"90 años",24374,7229,17145,0.317832303883881,0.0942647790586927,0.223567524825188,"mas50000_urbano5"
"91 años",20021,5874,14147,0.261070015428702,0.0765958379016131,0.184474177527089,"mas50000_urbano5"
"92 años",16429,4569,11860,0.214231021601226,0.0595788871931342,0.154652134408092,"mas50000_urbano5"
"93 años",12788,3375,9413,0.166753077134121,0.0440093552805489,0.122743721853572,"mas50000_urbano5"
"94 años",10088,2456,7632,0.131545592909682,0.0320257708352676,0.0995198220744146,"mas50000_urbano5"
"95 años",7526,1750,5776,0.098137602323381,0.0228196657010253,0.0753179366223557,"mas50000_urbano5"
"96 años",5692,1291,4401,0.0742225926687064,0.0168343933828707,0.0573881992858357,"mas50000_urbano5"
"97 años",3989,906,3083,0.0520157979893658,0.0118140669286451,0.0402017310607207,"mas50000_urbano5"
"98 años",2859,572,2287,0.0372808138509894,0.00745877073199228,0.0298220431189971,"mas50000_urbano5"
"99 años",1877,386,1491,0.0244757214404712,0.00503336626319759,0.0194423551772736,"mas50000_urbano5"
"100 y más años",3865,751,3114,0.050398861676836,0.00979289653798288,0.0406059651388531,"mas50000_urbano5"
"0 años",12902,6613,6289,0.479545713878987,0.245794125397748,0.233751588481239,"menos2000_rural"
"1 año",14573,7501,7072,0.541653982976164,0.278799596946697,0.262854386029468,"menos2000_rural"
"2 años",15289,7787,7502,0.568266502828695,0.289429737558182,0.278836765270513,"menos2000_rural"
"3 años",16140,8246,7894,0.599896746396438,0.306489998189903,0.293406748206535,"menos2000_rural"
